날짜,시:분,온도 (℃),습도 (%),CO2 (ppm),토양온도 (℃),토양 EC (dS/m),토양수분 (%),일사 (w/㎡),EC (dS/m),pH (pH)
2022-10-23,22:00,11.71,91.07,244.67,15.27,0.88,27.4,0,5.23,5.99
2022-10-23,21:00,12.58,89.94,235.83,16.54,0.87,27.43,0,5.2,5.81
2022-10-23,20:00,13.71,88.15,228,18.03,0.88,27.49,0,5.19,5.58
2022-10-23,19:00,15.86,85.49,215.36,20.14,0.88,27.63,0,5.21,5.32
2022-10-23,18:00,19.21,86.33,198.08,22.1,0.86,27.78,0,5.04,5.12
2022-10-23,17:00,21.68,81.69,176.42,23.5,0.85,27.93,22.59,4.94,5.03
2022-10-23,16:00,24.43,79.82,159.75,24.28,0.83,28.09,80.67,4.78,5.07
2022-10-23,15:00,25.66,71.45,153.18,24.35,0.83,28.28,186.48,4.75,5.3
2022-10-23,14:00,25.66,71.45,153.18,24.35,0.83,28.28,186.48,4.75,5.3
2022-10-23,13:00,-,-,-,-,-,-,-,-,-
2022-10-23,12:00,-,-,-,-,-,-,-,-,-
2022-10-23,11:00,-,-,-,-,-,-,-,-,-
2022-10-23,10:00,25.33,99.13,184,19.36,0.8,28.81,318.16,4.02,6.08
2022-10-23,9:00,19.51,99.38,240.42,16.19,0.78,27.46,241.72,4.31,6.12
2022-10-23,8:00,15.62,99.49,292.17,14.48,0.79,27.08,105.13,4.77,6.16
2022-10-23,7:00,13.2,98.79,321.25,13.75,0.8,27.08,33.9,4.82,6.15
2022-10-23,6:00,12.55,97.87,323.83,13.88,0.81,27.09,0,4.91,6.12
2022-10-23,5:00,13.13,98.35,319.17,14.37,0.8,27.1,0,4.86,6.11
2022-10-23,4:00,13.61,98.53,311.83,14.82,0.81,27.1,0,4.88,6.09
2022-10-23,3:00,14.08,98.65,300.92,15.18,0.81,27.11,0,4.88,6.06
2022-10-23,2:00,14.06,98.18,295.08,15.39,0.81,27.16,0,4.92,6.03
2022-10-23,1:00,14,97.42,287.17,15.69,0.8,27.2,0,4.84,5.98
2022-10-23,0:00,13.95,96.58,283,16.14,0.82,27.2,0,4.93,5.92
2022-10-24,23:00,9.01,90.63,238.25,12.31,0.87,27.41,0,5.16,6.36
2022-10-24,22:00,9.72,89.19,230.5,13.45,0.88,27.42,0,5.22,6.26
2022-10-24,21:00,10.74,88.66,222.75,14.76,0.87,27.46,0,5.17,6.12
2022-10-24,20:00,11.93,87.11,214.42,16.25,0.87,27.5,0,5.16,5.93
2022-10-24,19:00,13.95,84.69,205.33,18.18,0.87,27.55,0,5.14,5.63
2022-10-24,18:00,17.24,84.03,191.25,20.11,0.86,27.69,0,5.06,5.28
2022-10-24,17:00,19.74,76.41,169,21.58,0.84,27.84,20.07,4.89,5.12
2022-10-24,16:00,22.69,71.35,154.75,22.38,0.82,28.01,77.86,4.77,5.18
2022-10-24,15:00,23.83,59.76,155.33,22.39,0.81,28.18,187.18,4.61,5.42
2022-10-24,14:00,24.69,47.4,159.36,22.07,0.8,28.72,236.79,4.55,5.63
2022-10-24,13:00,26.23,40.48,165.42,21.57,0.81,28.68,237.65,4.55,5.87
2022-10-24,12:00,25.06,42.21,164.58,20.97,0.81,28.74,475.01,4.53,6.11
2022-10-24,11:00,24.45,51.65,168.17,19.35,0.82,29.06,421.98,4.49,6.2
2022-10-24,10:00,23.45,73.58,165.58,17.32,0.82,28.83,370.86,4.54,6.27
2022-10-24,9:00,20.06,99.41,186.67,14.47,0.78,27.94,377.49,4.24,6.35
2022-10-24,8:00,13.28,97.66,251.42,10.96,0.81,27.5,115.75,4.81,6.39
2022-10-24,7:00,9.01,95.3,287.25,9.58,0.85,27.43,38.67,5.02,6.4
2022-10-24,6:00,8.48,94.83,290.42,9.83,0.84,27.4,0,5,6.37
2022-10-24,5:00,8.96,94.96,284.25,10.33,0.85,27.4,0,5.08,6.34
2022-10-24,4:00,9.39,95.09,282.08,10.76,0.84,27.4,0,5.02,6.31
2022-10-24,3:00,9.4,94.4,276.83,11.11,0.84,27.4,0,5.01,6.28
2022-10-24,2:00,9.55,93.9,269.75,11.65,0.86,27.4,0,5.09,6.26
2022-10-24,1:00,9.83,92.93,265.08,12.34,0.86,27.4,0,5.13,6.22
2022-10-24,0:00,10.27,92.22,255.25,13.18,0.88,27.4,0,5.21,6.17
2022-10-25,23:00,10.3,91.83,252.25,13.23,0.87,27.48,0,5.12,6.3
2022-10-25,22:00,10.92,90.85,242.42,14.21,0.87,27.5,0,5.15,6.18
2022-10-25,21:00,11.86,89.89,240.25,15.43,0.88,27.53,0,5.18,6
2022-10-25,20:00,12.88,88.97,228.25,16.73,0.87,27.6,0,5.1,5.77
2022-10-25,19:00,14.53,86.6,217.67,18.44,0.88,27.67,0,5.19,5.49
2022-10-25,18:00,17.69,85.82,203.5,20.3,0.86,27.83,0,5.02,5.25
2022-10-25,17:00,20.25,81.54,178.25,21.55,0.85,27.96,19.09,4.89,5.19
2022-10-25,16:00,22.46,74.75,158.83,22.12,0.83,28.1,74.64,4.73,5.25
2022-10-25,15:00,23.57,57.16,161.08,22.2,0.82,28.24,166.55,4.67,5.42
2022-10-25,14:00,25.09,45.09,164.5,21.97,0.82,28.68,215.83,4.6,5.64
2022-10-25,13:00,26.5,43.09,165,21.23,0.82,28.74,227.02,4.59,5.81
2022-10-25,12:00,24.76,44.63,173.92,20.03,0.8,28.78,437.08,4.46,6.13
2022-10-25,11:00,23.96,53.03,174,18.12,0.8,29.03,410.42,4.37,6.41
2022-10-25,10:00,22.91,75.83,166.5,15.78,0.8,28.93,352.87,4.43,6.49
2022-10-25,9:00,18.17,98.86,176.42,12.27,0.78,28.08,359.5,4.26,6.56
2022-10-25,8:00,11.23,96.3,229.42,8.72,0.81,27.67,115.14,4.72,6.61
2022-10-25,7:00,6.73,94.14,263.75,7.28,0.84,27.64,36.96,4.92,6.63
2022-10-25,6:00,5.98,93.49,269.75,7.44,0.87,27.6,0,5.1,6.62
2022-10-25,5:00,6.35,93.49,265,7.95,0.85,27.59,0,5.02,6.59
2022-10-25,4:00,6.71,93.34,259.08,8.43,0.85,27.55,0,4.99,6.57
2022-10-25,3:00,6.96,92.77,255.33,9.03,0.87,27.52,0,5.14,6.54
2022-10-25,2:00,7.42,92.43,250.5,9.68,0.85,27.5,0,5.03,6.52
2022-10-25,1:00,7.74,91.76,247.75,10.42,0.86,27.5,0,5.07,6.49
2022-10-25,0:00,8.24,91,240.67,11.28,0.86,27.44,0,5.1,6.44
2022-10-26,23:00,12.68,95.16,258.25,14.86,0.85,27.71,0,4.97,6.09
2022-10-26,22:00,12.68,95.16,258.25,14.86,0.85,27.71,0,4.97,6.09
2022-10-26,21:00,-,-,-,-,-,-,-,-,-
2022-10-26,20:00,-,-,-,-,-,-,-,-,-
2022-10-26,19:00,-,-,-,-,-,-,-,-,-
2022-10-26,18:00,-,-,-,-,-,-,-,-,-
2022-10-26,17:00,19.9,88.09,171.4,21.29,0.84,28.05,14.26,4.86,5.19
2022-10-26,16:00,21.92,85.95,150.5,21.99,0.84,28.14,67.19,4.81,5.29
2022-10-26,15:00,23.02,76.78,144.42,22.11,0.82,28.28,127.68,4.67,5.45
2022-10-26,14:00,23.7,64,151.5,21.94,0.83,28.68,168.13,4.64,5.52
2022-10-26,13:00,25.31,47.02,159.67,21.58,0.83,28.75,231.01,4.62,5.63
2022-10-26,12:00,24.8,45.57,168.67,20.42,0.83,29.04,369.27,4.61,5.85
2022-10-26,11:00,24.17,52.23,172.45,18.74,0.83,28.82,355.24,4.63,6.25
2022-10-26,10:00,23.28,72.89,172.67,16.71,0.81,28.85,318.11,4.52,6.39
2022-10-26,9:00,19.61,99.37,175.25,13.75,0.78,28.02,346.28,4.33,6.53
2022-10-26,8:00,12.78,97.43,225.17,10.14,0.81,27.58,115.75,4.76,6.6
2022-10-26,7:00,8.21,94.98,269,8.6,0.84,27.53,32.72,5,6.62
2022-10-26,6:00,7.46,94.36,272.67,8.73,0.86,27.5,0,5.09,6.62
2022-10-26,5:00,7.71,94.18,267.17,9.16,0.84,27.49,0,5,6.6
2022-10-26,4:00,7.95,93.82,268.75,9.64,0.86,27.48,0,5.1,6.58
2022-10-26,3:00,8.29,93.48,261.83,10.19,0.87,27.45,0,5.16,6.54
2022-10-26,2:00,8.63,93.17,261.25,10.81,0.86,27.49,0,5.07,6.48
2022-10-26,1:00,9.1,92.75,257.75,11.52,0.87,27.49,0,5.13,6.44
2022-10-26,0:00,9.69,92.33,255.83,12.35,0.87,27.44,0,5.13,6.39
2022-10-27,23:00,11.72,92.94,270.83,14.71,0.84,27.5,0,4.99,6.05
2022-10-27,22:00,12.52,92.88,260,15.76,0.87,27.5,0,5.12,5.94
2022-10-27,21:00,13.36,92.43,250.92,16.88,0.85,27.5,0,5.01,5.79
2022-10-27,20:00,14.47,91.74,241.17,18.18,0.84,27.58,0,4.99,5.61
2022-10-27,19:00,16.41,90.69,231.08,19.76,0.84,27.65,0,4.96,5.39
2022-10-27,18:00,18.74,89.58,216.33,21.21,0.84,27.74,0,4.9,5.15
2022-10-27,17:00,20.99,85.37,193.58,22.38,0.81,27.87,16,4.69,5.04
2022-10-27,16:00,23.27,81.74,171.45,22.98,0.8,27.96,69.26,4.61,5.07
2022-10-27,15:00,24.21,67.64,170.08,22.97,0.79,28.08,136.39,4.56,5.33
2022-10-27,14:00,25.71,46.1,177.67,22.86,0.79,28.52,219.66,4.51,5.53
2022-10-27,13:00,27.21,40.62,172.67,22.18,0.79,28.56,228.33,4.46,5.68
2022-10-27,12:00,25.39,41.75,178.92,21.14,0.8,28.82,383.27,4.51,5.87
2022-10-27,11:00,24.51,49.42,185,19.53,0.79,28.61,385.35,4.46,6.16
2022-10-27,10:00,23.54,77.58,183.75,17.62,0.8,28.73,315.06,4.49,6.32
2022-10-27,9:00,19.63,99.39,202.5,14.69,0.79,28.17,309.12,4.34,6.36
2022-10-27,8:00,13.33,97.89,258.92,11.66,0.82,27.8,114,4.76,6.41
2022-10-27,7:00,9.56,95.85,298,10.63,0.85,27.77,32.56,4.94,6.43
2022-10-27,6:00,9.19,95.19,303.75,10.98,0.85,27.73,0,4.92,6.41
2022-10-27,5:00,9.96,95.6,298.83,11.68,0.87,27.72,0,5.08,6.39
2022-10-27,4:00,10.68,96.05,293.58,12.28,0.85,27.7,0,4.95,6.35
2022-10-27,3:00,11.12,95.93,284.5,12.86,0.86,27.71,0,5.05,6.32
2022-10-27,2:00,11.85,96.39,280.5,13.46,0.86,27.7,0,5.02,6.27
2022-10-27,1:00,12.36,96.43,271.42,13.95,0.85,27.71,0,4.98,6.22
2022-10-27,0:00,12.5,95.91,264.67,14.41,0.86,27.7,0,5,6.15
2022-10-28,23:00,11.52,99.69,286.42,14.77,0.84,27.8,0,4.91,5.68
2022-10-28,22:00,11.96,99.63,280.33,15.69,0.85,27.82,0,4.94,5.63
2022-10-28,21:00,12.7,99.6,269.25,16.7,0.84,27.88,0,4.85,5.56
2022-10-28,20:00,13.56,99.53,256.17,17.87,0.86,27.93,0,4.99,5.46
2022-10-28,19:00,15.04,99.49,246.08,19.23,0.85,28.01,0,4.89,5.32
2022-10-28,18:00,17.6,99.37,227.92,20.6,0.84,28.12,0,4.83,5.15
2022-10-28,17:00,19.94,99.26,206.33,22.04,0.84,28.26,19.25,4.76,5.09
2022-10-28,16:00,22.06,99.14,183.5,22.75,0.82,28.36,72.71,4.66,5.17
2022-10-28,15:00,23.27,99.04,174.91,23.06,0.79,28.47,131.96,4.45,5.28
2022-10-28,14:00,24.87,74.12,188.5,23.02,0.8,28.8,244.12,4.46,5.45
2022-10-28,13:00,27.18,51.56,177.08,22.4,0.8,28.92,231.5,4.49,5.52
2022-10-28,12:00,25.64,58.68,183.92,21.3,0.79,28.63,397.07,4.43,5.86
2022-10-28,11:00,25.05,66.98,183.42,19.63,0.79,28.67,380.22,4.46,6.2
2022-10-28,10:00,23.58,92.65,183.92,17.45,0.79,28.75,316.12,4.41,6.27
2022-10-28,9:00,17.51,97.3,224.25,13.51,0.79,27.94,255.64,4.38,6.32
2022-10-28,8:00,12.51,96.7,274.33,11.43,0.8,27.51,104.4,4.72,6.37
2022-10-28,7:00,10.27,96.38,307.08,10.83,0.81,27.5,32.48,4.82,6.36
2022-10-28,6:00,9.95,96.23,309.25,10.98,0.82,27.5,0,4.86,6.34
2022-10-28,5:00,10.26,96.05,306.92,11.4,0.83,27.5,0,4.91,6.31
2022-10-28,4:00,10.69,96.31,302.58,11.7,0.82,27.5,0,4.85,6.27
2022-10-28,3:00,10.3,95.32,298.67,11.88,0.83,27.5,0,4.9,6.24
2022-10-28,2:00,10.28,94.52,293.83,12.35,0.84,27.5,0,4.99,6.21
2022-10-28,1:00,10.62,94.03,286.33,13.02,0.84,27.5,0,4.97,6.17
2022-10-28,0:00,11.09,93.55,279.5,13.78,0.85,27.5,0,5,6.11
2022-10-29,23:00,11.88,95.18,282.92,14.58,0.84,27.6,0,4.95,5.6
2022-10-29,22:00,12.55,94.48,273.83,15.51,0.85,27.6,0,5.01,5.52
2022-10-29,21:00,13.45,94.68,259.33,16.57,0.84,27.6,0,4.91,5.43
2022-10-29,20:00,14.31,94.02,249.92,17.69,0.84,27.6,0,4.93,5.31
2022-10-29,19:00,15.89,92.8,237.67,19.16,0.84,27.68,0,4.91,5.19
2022-10-29,18:00,18.45,93.48,224.75,20.59,0.82,27.77,0,4.81,5.1
2022-10-29,17:00,20.31,89.73,197.08,21.62,0.81,27.85,17.26,4.72,5.06
2022-10-29,16:00,21.86,85.8,181.5,22.13,0.81,27.94,69.07,4.66,5.07
2022-10-29,15:00,23.14,65.23,174.17,22.5,0.79,28.07,97.4,4.54,5.21
2022-10-29,14:00,25.62,50.87,175.5,22.53,0.8,28.8,226.13,4.54,5.32
2022-10-29,13:00,24.95,61.38,174.08,21.72,0.81,28.82,211.23,4.17,5.33
2022-10-29,12:00,24.85,81.26,180,20.83,0.79,28.63,336.92,4.45,5.41
2022-10-29,11:00,23.5,96.82,184.83,19.14,0.79,28.68,271.06,4.43,5.51
2022-10-29,10:00,23.14,99.13,190.58,17.57,0.79,28.81,311.31,4.42,5.66
2022-10-29,9:00,18.93,99.46,234.75,14.28,0.79,28.28,262.03,4.37,5.76
2022-10-29,8:00,13.05,99.66,289.25,11.5,0.82,27.93,105.5,4.72,5.82
2022-10-29,7:00,9.94,99.76,321.67,10.57,0.83,27.91,35.08,4.81,5.83
2022-10-29,6:00,9.64,99.78,325.83,10.81,0.83,27.9,0,4.83,5.83
2022-10-29,5:00,9.9,99.76,318.33,11.13,0.84,27.9,0,4.86,5.82
2022-10-29,4:00,9.96,99.77,316.08,11.48,0.84,27.9,0,4.86,5.81
2022-10-29,3:00,10.16,99.72,311.17,11.95,0.83,27.9,0,4.81,5.79
2022-10-29,2:00,10.53,99.71,309.33,12.48,0.85,27.89,0,4.91,5.77
2022-10-29,1:00,10.75,99.74,300.08,12.99,0.85,27.88,0,4.93,5.75
2022-10-29,0:00,11.06,99.71,290.75,13.8,0.85,27.81,0,4.91,5.72
2022-10-30,23:00,-,-,-,-,-,-,-,-,-
2022-10-30,22:00,-,-,-,-,-,-,-,-,-
2022-10-30,21:00,-,-,-,-,-,-,-,-,-
2022-10-30,20:00,-,-,-,-,-,-,-,-,-
2022-10-30,19:00,16.57,91.6,221.3,19.83,0.82,27.45,0,4.89,5.17
2022-10-30,18:00,18.96,91.48,208.83,21.19,0.81,27.58,0,4.81,5.08
2022-10-30,17:00,21.03,87.16,182.58,22.25,0.8,27.68,12.98,4.69,5.04
2022-10-30,16:00,22.9,73.35,164.58,22.75,0.79,27.78,66.79,4.62,5.09
2022-10-30,15:00,24.39,58.13,165,22.98,0.77,27.96,121.12,4.46,5.3
2022-10-30,14:00,25.84,43.2,171.42,22.76,0.79,28.37,217.75,4.5,5.49
2022-10-30,13:00,26.9,45.07,170.4,22.06,0.79,28.63,226.62,4.47,5.58
2022-10-30,12:00,25.49,50.37,178.2,21.01,0.78,28.46,358.24,4.44,5.66
2022-10-30,11:00,24.44,61.46,179.58,19.36,0.78,28.53,348.35,4.46,5.75
2022-10-30,10:00,23.1,88.68,187.83,17.56,0.78,28.68,316.36,4.41,5.79
2022-10-30,9:00,18.76,99.45,225.5,14.26,0.78,28,271.59,4.33,5.83
2022-10-30,8:00,12.98,98.8,288.67,11.59,0.79,27.7,107.25,4.65,5.87
2022-10-30,7:00,10.09,97.57,315.75,10.78,0.82,27.68,32.36,4.79,5.88
2022-10-30,6:00,9.77,97.23,317.08,11.03,0.82,27.7,0,4.81,5.86
2022-10-30,5:00,10.26,97.43,310.33,11.48,0.83,27.68,0,4.84,5.84
2022-10-30,4:00,10.55,97.3,313.75,11.85,0.82,27.67,0,4.82,5.82
2022-10-30,3:00,10.73,97.07,308.75,12.26,0.83,27.61,0,4.9,5.79
2022-10-30,2:00,11.01,96.95,299.92,12.73,0.83,27.6,0,4.9,5.75
2022-10-30,1:00,11.3,96.61,297.25,13.24,0.84,27.6,0,4.92,5.71
2022-10-30,0:00,11.43,95.88,286.92,13.79,0.84,27.6,0,4.97,5.66
2022-10-31,23:00,12.3,94.72,269.42,14.83,0.82,27.49,0,4.86,6.08
2022-10-31,22:00,12.67,93.95,260,15.65,0.85,27.49,0,5.06,5.94
2022-10-31,21:00,13.32,93.32,250.75,16.64,0.84,27.5,0,4.94,5.76
2022-10-31,20:00,14.4,92.62,236.82,17.8,0.82,27.54,0,4.87,5.56
2022-10-31,19:00,16.1,91.24,227.58,19.34,0.84,27.63,0,4.91,5.33
2022-10-31,18:00,18.54,90.8,214.92,20.84,0.81,27.72,0,4.74,5.16
2022-10-31,17:00,20.54,85.25,183.5,21.99,0.8,27.8,11.88,4.67,5.1
2022-10-31,16:00,22.82,79.79,168.75,22.7,0.78,27.92,65.36,4.56,5.17
2022-10-31,15:00,23.97,67.63,169.67,22.8,0.78,28.1,118.23,4.48,5.34
2022-10-31,14:00,25.32,52.67,167.67,22.61,0.79,28.44,219.41,4.46,5.39
2022-10-31,13:00,26.54,50.01,170.4,21.89,0.79,28.5,211.48,4.2,5.51
2022-10-31,12:00,24.84,50.36,172.38,20.79,0.79,28.48,408.43,4.52,5.65
2022-10-31,11:00,24.84,50.36,172.38,20.79,0.79,28.48,408.43,4.52,5.65
2022-10-31,10:00,-,-,-,-,-,-,-,-,-
2022-10-31,9:00,-,-,-,-,-,-,-,-,-
2022-10-31,8:00,-,-,-,-,-,-,-,-,-
2022-10-31,7:00,-,-,-,-,-,-,-,-,-
2022-10-31,6:00,-,-,-,-,-,-,-,-,-
2022-10-31,5:00,-,-,-,-,-,-,-,-,-
2022-10-31,4:00,-,-,-,-,-,-,-,-,-
2022-10-31,3:00,-,-,-,-,-,-,-,-,-
2022-10-31,2:00,-,-,-,-,-,-,-,-,-
2022-10-31,1:00,-,-,-,-,-,-,-,-,-
2022-10-31,0:00,-,-,-,-,-,-,-,-,-
2022-11-01,23:00,11.91,94.78,274.75,14.49,0.81,27.32,0,4.83,6.16
2022-11-01,22:00,12.34,93.65,263.42,15.35,0.81,27.36,0,4.82,6.01
2022-11-01,21:00,13.09,93.63,254.25,16.45,0.82,27.39,0,4.88,5.79
2022-11-01,20:00,14.31,93.39,247.08,17.73,0.81,27.4,0,4.84,5.55
2022-11-01,19:00,15.62,93.12,240.6,18.76,0.8,27.42,0,4.79,5.38
2022-11-01,18:00,15.62,93.12,240.6,18.76,0.8,27.42,0,4.79,5.38
2022-11-01,17:00,-,-,-,-,-,-,-,-,-
2022-11-01,16:00,22.26,86.5,183.6,22.48,0.78,27.78,53.63,4.51,5.18
2022-11-01,15:00,22.26,86.5,183.6,22.48,0.78,27.78,53.63,4.51,5.18
2022-11-01,14:00,24.88,69.5,170.67,22.1,0.78,28.48,185.27,4.46,5.52
2022-11-01,13:00,24.92,73.9,166.25,21.53,0.78,28.2,206.59,4.41,5.57
2022-11-01,12:00,24.54,63.36,180.1,20.6,0.78,28.6,303.44,4.42,5.65
2022-11-01,11:00,24.52,86.58,181.67,18.91,0.77,28.43,296.01,4.38,6.1
2022-11-01,10:00,19.99,99.05,214.64,15.76,0.77,27.88,238.34,4.35,6.29
2022-11-01,9:00,16.06,99.19,257.92,13.91,0.76,27.39,95.07,4.55,6.35
2022-11-01,8:00,13.81,99.07,281.67,12.89,0.78,27.4,53.89,4.66,6.39
2022-11-01,7:00,11.85,98.18,298.42,12.27,0.8,27.4,25.19,4.74,6.4
2022-11-01,6:00,11.21,97.44,299.67,12.37,0.8,27.4,0,4.76,6.38
2022-11-01,5:00,11.57,97.46,295.75,12.76,0.8,27.4,0,4.74,6.34
2022-11-01,4:00,12.08,97.7,294.92,13.23,0.79,27.4,0,4.69,6.32
2022-11-01,3:00,12.53,97.86,293.92,13.58,0.8,27.42,0,4.76,6.29
2022-11-01,2:00,12.72,97.6,291.75,13.88,0.8,27.43,0,4.76,6.26
2022-11-01,1:00,12.96,97.39,283.58,14.18,0.79,27.5,0,4.69,6.23
2022-11-01,0:00,12.64,96.43,276.58,14.37,0.81,27.5,0,4.79,6.17
2022-11-02,23:00,9.69,91.92,256.92,12.78,0.79,27.1,0,4.77,6.26
2022-11-02,22:00,10.41,91.23,249.67,13.85,0.8,27.13,0,4.81,6.13
2022-11-02,21:00,11.31,90.32,242.17,15.08,0.8,27.11,0,4.82,5.92
2022-11-02,20:00,12.47,89.79,233.42,16.57,0.8,27.18,0,4.81,5.65
2022-11-02,19:00,14.64,87.73,228.09,18.5,0.79,27.2,0,4.75,5.34
2022-11-02,18:00,17.23,87.17,215.36,20.25,0.79,27.3,0,4.7,5.12
2022-11-02,17:00,19.65,82.2,197,21.65,0.77,27.35,11.8,4.6,5.06
2022-11-02,16:00,22.65,81.6,174.17,22.52,0.76,27.45,66.71,4.53,5.1
2022-11-02,15:00,24.03,71.06,166.08,22.6,0.75,27.59,116.04,4.46,5.23
2022-11-02,14:00,25.41,55.82,167.67,22.3,0.75,27.85,180.91,4.4,5.43
2022-11-02,13:00,26.74,49.27,170.33,21.53,0.75,28.28,199.88,3.99,5.54
2022-11-02,12:00,25.18,59.67,177.92,20.38,0.75,28.22,403.62,4.31,5.71
2022-11-02,11:00,24.53,82.54,182.75,18.78,0.75,28.28,326.41,4.31,5.94
2022-11-02,10:00,20.66,98.2,186.73,15.37,0.77,28.35,271.46,3.97,6.39
2022-11-02,9:00,15.29,97.28,243.42,12.73,0.76,27.39,138.22,4.56,6.42
2022-11-02,8:00,12.4,98.15,283.08,11.48,0.78,27.4,67.28,4.64,6.46
2022-11-02,7:00,10.45,97.45,303.5,10.92,0.79,27.4,15.43,4.69,6.47
2022-11-02,6:00,10.17,97.08,303.17,11.11,0.79,27.4,0,4.72,6.46
2022-11-02,5:00,10.57,97.21,303,11.44,0.79,27.4,0,4.73,6.46
2022-11-02,4:00,10.84,97.19,301.42,11.68,0.79,27.4,0,4.73,6.45
2022-11-02,3:00,10.5,96.51,301.17,11.76,0.8,27.4,0,4.76,6.44
2022-11-02,2:00,9.96,95.13,290.83,12.05,0.81,27.4,0,4.81,6.4
2022-11-02,1:00,10.3,94.74,287.25,12.81,0.81,27.35,0,4.82,6.33
2022-11-02,0:00,11.05,94.79,280.08,13.67,0.8,27.3,0,4.81,6.26
2022-11-03,23:00,10.87,93.78,258.08,13.33,0.79,27.4,0,4.7,6.09
2022-11-03,22:00,11.47,93.28,252.33,14.16,0.79,27.4,0,4.72,5.95
2022-11-03,21:00,12.24,92.85,243.67,15.05,0.79,27.4,0,4.7,5.77
2022-11-03,20:00,13.05,92.59,236.17,16.03,0.8,27.41,0,4.75,5.54
2022-11-03,19:00,14.46,91.87,228.83,17.43,0.79,27.48,0,4.69,5.3
2022-11-03,18:00,16.7,92.03,217.92,18.79,0.79,27.5,0,4.65,5.13
2022-11-03,17:00,18.18,87.57,196.5,19.89,0.78,27.51,6.63,4.61,5.07
2022-11-03,16:00,20.61,81.8,174,20.85,0.76,27.59,52.75,4.48,5.12
2022-11-03,15:00,22.63,72.77,155.75,21.2,0.74,27.65,112.58,4.37,5.21
2022-11-03,14:00,23.82,54.61,153.33,20.91,0.74,27.87,179,4.35,5.37
2022-11-03,13:00,24.87,47,161.33,20,0.76,28.29,212.62,3.99,5.56
2022-11-03,12:00,23.36,68.43,157.25,18.76,0.76,28.2,266.14,4.38,5.91
2022-11-03,11:00,22.56,84.93,163.08,17.26,0.75,28.33,242.08,4.28,6.23
2022-11-03,10:00,20.41,97.29,163.67,14.65,0.74,28.43,206.76,3.99,6.4
2022-11-03,9:00,15.61,96.57,205.42,11.48,0.72,27.28,162.76,4.33,6.52
2022-11-03,8:00,11.37,96.78,250.5,9.28,0.74,27.3,102.24,4.45,6.57
2022-11-03,7:00,7.82,95.58,273.92,8.08,0.77,27.3,33.38,4.62,6.59
2022-11-03,6:00,6.89,94.58,278.58,8.03,0.77,27.28,0,4.58,6.59
2022-11-03,5:00,6.94,94.1,278.08,8.41,0.79,27.23,0,4.75,6.56
2022-11-03,4:00,7.16,93.65,277.67,8.88,0.79,27.24,0,4.74,6.53
2022-11-03,3:00,7.44,93.5,273.42,9.47,0.79,27.19,0,4.77,6.5
2022-11-03,2:00,7.91,93.13,268.58,10.14,0.78,27.13,0,4.68,6.45
2022-11-03,1:00,8.35,92.66,264.67,10.93,0.78,27.15,0,4.71,6.39
2022-11-03,0:00,9.03,92.49,258.92,11.81,0.79,27.13,0,4.74,6.34
2022-11-04,23:00,6.44,89.94,223.75,9.85,0.79,27.55,0,4.63,6.25
2022-11-04,22:00,7.28,89.17,217.42,11.03,0.79,27.49,0,4.66,6.13
2022-11-04,21:00,8.49,88.08,207.33,12.35,0.79,27.46,0,4.69,5.93
2022-11-04,20:00,9.56,87.49,199.58,13.84,0.79,27.43,0,4.73,5.67
2022-11-04,19:00,11.42,85.17,192.75,15.75,0.78,27.5,0,4.63,5.38
2022-11-04,18:00,14.62,84.73,181.25,17.77,0.77,27.42,0,4.58,5.17
2022-11-04,17:00,16.83,78.53,160.83,19.43,0.76,27.46,13.11,4.49,5.08
2022-11-04,16:00,20.34,73.13,149.08,20.78,0.73,27.52,67.81,4.35,5.1
2022-11-04,15:00,22.35,69.1,147.09,21.16,0.73,27.65,106.78,4.29,5.24
2022-11-04,14:00,23.52,56.68,147.58,20.93,0.73,28.08,170.57,4.22,5.31
2022-11-04,13:00,24.98,50.53,149.08,20.13,0.74,28.33,182.34,3.93,5.38
2022-11-04,12:00,23.37,56.74,150.82,18.98,0.73,28.16,411.41,4.25,5.49
2022-11-04,11:00,22.76,66.58,149.25,17.3,0.73,28.24,293.94,4.21,5.91
2022-11-04,10:00,21.42,87,143.33,15.2,0.72,28.38,336.47,4.14,6.34
2022-11-04,9:00,16.25,97.87,179.83,11.44,0.73,27.86,279.89,4.04,6.43
2022-11-04,8:00,9.91,96.44,229.58,8.43,0.76,27.57,98.21,4.48,6.5
2022-11-04,7:00,6.35,94.55,262.25,7.48,0.78,27.53,25.64,4.61,6.53
2022-11-04,6:00,6.19,94.23,266.92,7.82,0.78,27.5,0,4.64,6.5
2022-11-04,5:00,6.37,93.66,263.08,8.37,0.79,27.47,0,4.69,6.46
2022-11-04,4:00,6.98,93.53,262.58,9.12,0.8,27.46,0,4.77,6.42
2022-11-04,3:00,7.85,94.03,265,9.93,0.79,27.41,0,4.71,6.37
2022-11-04,2:00,8.3,93.71,264.58,10.58,0.79,27.38,0,4.73,6.32
2022-11-04,1:00,8.9,92.87,259.92,11.45,0.8,27.39,0,4.76,6.26
2022-11-04,0:00,9.98,93.43,259.83,12.43,0.79,27.4,0,4.69,6.18
2022-11-05,23:00,7.36,90.68,228,10.52,0.75,27.58,0,4.44,6.23
2022-11-05,22:00,8.06,89.59,218.67,11.56,0.75,27.53,0,4.45,6.08
